,code,m_ics,w_ics,year,total_asset,lt_debt,lt_borrowing,current_asset,current_liabilities,shareholder_equity,stock_issued,intangible_asset,operating_income,extra_income,total_sales,gross_profit,cogs,cf_operation
158,000880,화학,화학,2015,1456217.2,102780.0,31693.4,112229.5,127948.6,136456.7,75438.0,8802.6,7584.5,-5115.4,413762.9,29486.9,384276.0,413762.9
159,000880,화학,화학,2016,1548710.4,103920.6,29766.2,124318.8,136611.6,142279.4,97910.0,15216.0,16859.3,-496.2,471202.2,40704.7,430497.5,471202.2
160,004170,유통업,백화점과일반상점,2012,69684.8,23711.3,10222.0,5762.9,14966.2,31007.3,9845.0,2415.2,2497.7,198.9,22958.3,14894.1,8064.2,22958.3
161,004170,유통업,백화점과일반상점,2013,74999.7,28101.0,10417.1,4889.1,13460.2,33438.6,9845.0,2464.6,3063.9,-12.5,24416.4,15682.7,8733.7,24416.4
162,004170,유통업,백화점과일반상점,2014,79314.5,27460.0,10400.0,8023.3,16163.8,35690.6,9845.0,2761.8,2734.5,129.7,24923.1,15980.5,8942.6,24923.1
163,004170,유통업,백화점과일반상점,2015,79181.7,19505.0,5334.4,5887.4,19067.8,40608.9,9845.0,2739.4,2621.3,3194.4,25639.9,16346.1,9293.8,25639.9
164,004170,유통업,백화점과일반상점,2016,99545.4,28266.1,6451.7,9875.3,24349.9,46929.4,9845.0,3043.4,2514.0,31.5,29474.9,18901.2,10573.7,29474.9
165,012630,건설업,건설,2012,66384.6,16598.3,3656.8,47464.3,25508.1,24278.1,75384.0,230.1,1034.3,131.9,33340.5,3437.2,29903.3,33340.5
166,012630,건설업,건설,2013,64208.2,14815.3,6077.4,44611.5,27369.6,22023.3,75384.0,205.7,-1479.3,-357.0,42169.3,2613.9,39555.4,42169.3
167,012630,건설업,건설,2014,59365.1,10956.3,3781.0,39814.1,25679.4,22729.4,75384.0,194.8,2253.5,-513.8,44773.8,5038.1,39735.6,44773.8
168,012630,건설업,건설,2015,55100.8,10196.0,2626.1,34094.2,20195.1,24709.7,75384.0,146.1,3895.3,-291.7,46026.1,7963.4,38062.7,46026.1
169,012630,건설업,건설,2016,57845.8,7657.1,643.4,36452.1,22639.6,27549.0,75384.0,158.7,5172.1,-321.8,47498.9,8951.5,38547.3,47498.9
170,000120,운수창고,항공화물운송과물류,2012,36695.0,7410.0,5206.2,6776.5,6004.4,23280.6,22812.0,6155.8,1430.3,-12.0,26274.7,2578.3,23696.3,26274.7
171,000120,운수창고,항공화물운송과물류,2013,46087.2,14035.2,8049.2,13296.9,9569.9,22482.1,22812.0,9541.3,641.8,-870.3,37950.5,2975.5,34975.0,37950.5
172,000120,운수창고,항공화물운송과물류,2014,45428.6,13922.2,7015.5,12645.1,8699.8,22806.6,22812.0,9369.7,1670.8,-324.7,45600.9,4786.0,40814.9,45600.9
173,000120,운수창고,항공화물운송과물류,2015,45004.9,8432.0,3120.2,12393.0,12855.8,23717.1,22812.0,9177.1,1866.3,-679.4,50557.7,5492.6,45065.1,50557.7
174,000120,운수창고,항공화물운송과물류,2016,55211.9,14195.6,3941.2,15111.3,13623.7,27392.7,22812.0,13681.1,2284.4,-829.0,60819.5,6711.2,54108.3,60819.5
175,028670,운수창고,해운사,2012,71501.8,31651.0,2548.1,12862.9,20031.6,17789.4,205858.0,334.1,-2116.8,-1506.7,54178.5,-855.7,55034.2,54178.5
176,028670,운수창고,해운사,2013,48801.3,36904.8,1654.0,7621.6,8344.9,2409.1,120888.0,92.1,-2220.9,-15073.5,26820.2,-1033.8,27854.0,26820.2
177,028670,운수창고,해운사,2014,45579.3,23459.6,1502.8,9716.7,7893.9,14225.8,214539.0,56.3,2159.6,6871.3,16455.7,2642.6,13813.1,16455.7
178,028670,운수창고,해운사,2015,43142.8,13838.0,465.3,6261.8,4990.5,24314.4,524425.0,85.1,2293.7,-1080.8,18193.1,2876.1,15317.1,18193.1
179,028670,운수창고,해운사,2016,43306.5,12408.8,982.8,5733.2,5239.0,25658.6,534393.0,102.6,1679.0,-244.4,18739.9,2236.1,16503.8,18739.9
180,007070,유통업,백화점과일반상점,2012,29138.1,7870.8,4427.9,7307.8,6022.8,15244.5,77000.0,1305.1,1404.7,233.3,43775.5,9932.7,33842.9,43775.5
181,007070,유통업,백화점과일반상점,2013,28800.9,7858.0,4382.6,7024.3,4796.7,16146.2,77000.0,1503.9,1550.5,205.6,47085.6,10612.2,36473.5,47085.6
182,007070,유통업,백화점과일반상점,2014,29200.9,6934.7,3501.9,6916.4,5450.8,16815.5,77000.0,1490.6,1433.1,193.6,49623.8,10758.5,38865.4,49623.8
183,007070,유통업,백화점과일반상점,2015,47355.1,17007.9,4244.9,4826.3,8756.9,21590.3,77000.0,1632.5,2257.9,148.6,62731.4,12390.2,50341.2,62731.4
184,007070,유통업,백화점과일반상점,2016,47213.6,11452.6,1864.1,7482.6,12185.8,23575.2,77000.0,1552.5,2180.6,1754.6,74020.1,13868.9,60151.2,74020.1
185,047050,유통업,무역회사와판매업체,2012,74656.4,14269.2,6201.9,43060.1,38496.1,21891.1,113876.0,13662.5,1397.5,3.6,173201.2,9575.8,163625.4,173201.2
186,047050,유통업,무역회사와판매업체,2013,82686.2,15087.0,6256.7,46323.3,45296.8,22302.5,113876.0,16398.1,1588.7,-30.4,171085.8,9443.6,161642.2,171085.8
187,047050,유통업,무역회사와판매업체,2014,93408.7,15295.8,5337.2,56519.5,54365.6,23747.3,113876.0,17280.6,3760.7,-413.5,204077.5,12382.1,191695.5,204077.5
188,047050,유통업,무역회사와판매업체,2015,80433.0,17037.1,6964.1,43463.3,39184.1,24211.9,113876.0,17446.3,3688.0,-985.7,175269.1,12889.6,162379.5,175269.1
189,047050,유통업,무역회사와판매업체,2016,82887.8,14804.5,5922.4,46809.7,43046.8,25036.5,113876.0,16628.6,3181.4,-1445.1,164920.9,11358.8,153562.1,164920.9
190,000210,건설업,건설,2012,110064.7,13094.2,3785.0,72920.9,47785.1,49185.4,38600.0,792.2,4860.5,355.4,102533.5,10339.6,92193.9,102533.5
191,000210,건설업,건설,2013,107830.5,14523.0,4158.5,69330.3,44604.1,48703.4,38600.0,806.4,396.6,-1019.0,98469.2,5087.6,93381.5,98469.2
192,000210,건설업,건설,2014,105967.2,18309.4,7993.9,64231.3,43005.2,44652.6,38600.0,778.2,-2702.4,-1787.3,92947.3,1964.5,90982.8,92947.3
193,000210,건설업,건설,2015,120648.9,21518.4,8328.1,71772.9,51072.8,48057.7,38600.0,658.0,2717.7,-1167.4,95136.7,7771.4,87365.4,95136.7
194,000210,건설업,건설,2016,123915.1,24586.9,10790.2,64959.4,47874.5,51453.7,38600.0,613.7,4193.9,-2124.0,98537.7,9759.1,88778.6,98537.7
195,047040,건설업,건설,2012,98593.2,22914.8,7850.2,67167.1,41568.6,34109.8,415623.0,1136.3,3456.9,-238.9,82234.3,8195.8,74038.6,82234.3
196,047040,건설업,건설,2013,101223.1,27116.6,4621.1,69488.4,47570.6,26535.9,415623.0,1103.8,-2446.6,-5175.3,87822.0,3400.0,84421.9,87822.0
197,047040,건설업,건설,2014,102602.2,33009.2,4213.4,69879.2,42337.0,27255.9,415623.0,1151.9,4269.7,-1608.0,99950.2,7636.4,92313.9,99950.2
198,047040,건설업,건설,2015,100637.1,25963.5,4923.5,66004.0,46740.5,27933.0,415623.0,1203.5,1689.4,454.4,98899.6,5588.0,93311.6,98899.6
199,047040,건설업,건설,2016,99702.5,12918.7,464.2,63590.0,66084.7,20699.1,415623.0,866.8,-4672.4,-4697.8,111059.3,950.6,110108.7,111059.3
200,006260,기타금융업,전기장비,2012,100882.3,31776.9,6773.6,53575.0,40202.4,28903.0,32200.0,8081.2,3337.7,511.7,118812.0,13450.3,105361.7,118812.0
201,006260,기타금융업,전기장비,2013,100068.1,27089.4,11494.0,52611.5,42907.3,30071.4,32200.0,7593.9,3784.2,-463.4,113935.8,13683.9,100252.0,113935.8
202,006260,기타금융업,전기장비,2014,103357.4,31349.1,11316.2,56038.3,41677.2,30331.1,32200.0,7617.2,3198.2,-648.5,108833.5,13182.5,95651.0,108833.5
203,006260,기타금융업,전기장비,2015,98814.7,29011.1,5482.0,53295.4,40267.7,29535.9,32200.0,7908.7,3143.1,-1180.4,99997.5,13478.2,86519.3,99997.5
204,006260,기타금융업,전기장비,2016,97130.4,22668.3,5270.8,52552.2,41909.7,32552.3,32200.0,7806.9,3599.9,-601.1,96213.1,13000.2,83212.9,96213.1
205,069960,유통업,백화점과일반상점,2012,54000.8,9184.8,0.0,12672.2,12450.6,32365.4,23402.0,399.4,4262.9,155.1,15199.7,12686.5,2513.3,15199.7
206,069960,유통업,백화점과일반상점,2013,56007.1,7648.9,1300.0,11497.7,12897.2,35461.0,23402.0,528.5,3932.3,-9.5,15337.4,12909.0,2428.3,15337.4
207,069960,유통업,백화점과일반상점,2014,56839.2,4633.5,1300.0,8158.1,14316.0,37889.7,23402.0,519.2,3636.6,-258.8,15518.6,12947.7,2570.9,15518.6
208,069960,유통업,백화점과일반상점,2015,61608.5,10431.1,1797.2,9106.4,10868.6,40308.8,23402.0,470.3,3628.3,-122.0,16569.6,13936.4,2633.2,16569.6
209,069960,유통업,백화점과일반상점,2016,65872.6,9511.2,1798.2,11500.2,13255.5,43105.9,23402.0,454.8,3831.7,196.8,18318.0,15165.7,3152.3,18318.0
210,006360,건설업,건설,2012,117759.5,24860.1,5361.9,78790.4,53614.8,39284.7,51000.0,2214.2,1760.6,-666.8,95686.3,7649.5,88036.8,95686.3
211,006360,건설업,건설,2013,124273.1,31311.2,13615.9,84144.7,61369.1,31592.8,51000.0,1949.0,-9354.5,-349.6,95657.6,-3791.8,99449.4,95657.6
212,006360,건설업,건설,2014,130947.1,33859.1,14780.2,86529.5,61271.8,35816.1,71000.0,1699.6,511.7,-146.9,94875.5,4286.7,90588.8,94875.5
213,006360,건설업,건설,2015,130054.9,25181.5,12481.7,95494.7,71393.2,33480.2,71000.0,1446.5,1220.7,-1110.5,105726.2,5475.8,100250.4,105726.2
214,006360,건설업,건설,2016,133765.9,27984.4,12018.1,97365.1,72249.8,33531.6,71000.0,1936.5,1429.8,-284.8,110356.0,4882.4,105473.6,110356.0
215,042670,기계,기계,2012,115449.9,49971.1,25082.3,38619.9,35390.8,30088.0,168658.0,47546.4,3624.2,-461.1,81583.5,16802.2,64781.3,81583.5
216,042670,기계,기계,2013,114814.9,51788.1,26377.4,37062.1,27536.7,35490.2,207455.0,47398.5,3695.0,-407.7,77368.3,16474.9,60893.4,77368.3
217,042670,기계,기계,2014,119574.3,53746.3,25686.1,40195.0,32945.1,32882.9,207455.0,46325.7,4529.9,-643.4,76885.6,17125.7,59759.9,76885.6
218,042670,기계,기계,2015,113831.7,43190.6,25208.5,38760.2,39611.6,31029.6,207455.0,44236.9,-950.9,-2945.3,59648.9,12175.6,47473.3,59648.9
219,042670,기계,기계,2016,100268.1,29252.4,14515.4,30495.7,36531.9,34483.8,207455.0,44407.0,4908.2,-1571.3,57295.5,13250.9,44044.6,57295.5
220,000150,서비스업,복합기업,2012,315049.0,109545.1,44333.4,140154.6,134725.0,70778.9,26256.0,71717.1,7991.9,-2109.5,243522.7,40964.8,202557.9,243522.7
221,000150,서비스업,복합기업,2013,311660.4,102927.1,46035.5,123093.2,118153.5,90579.8,26279.0,72136.4,11351.8,-1239.2,216160.6,35008.4,181152.2,216160.6
222,000150,서비스업,복합기업,2014,313693.0,98186.9,39395.6,122769.8,126482.7,89023.4,26668.0,71734.1,9979.4,-1457.2,203123.6,33735.0,169388.6,203123.6
223,000150,서비스업,복합기업,2015,315563.1,88831.0,37152.9,123237.5,142796.8,83935.3,26668.0,70253.4,706.1,-8489.9,169023.9,25504.0,143519.9,169023.9
224,000150,서비스업,복합기업,2016,286648.1,73236.3,28871.8,107687.5,134403.1,79008.6,25604.0,69541.8,9172.4,-2858.0,164106.9,28769.4,135337.5,164106.9
225,010620,운수장비,조선,2012,77228.3,6573.7,1113.9,41692.7,36727.2,33927.4,20000.0,3401.2,939.9,-1342.0,44153.5,3586.8,40566.7,44153.5
226,010620,운수장비,조선,2013,102277.0,10028.4,306.0,65326.5,59838.2,32410.4,20000.0,3371.3,-2751.6,-654.3,39858.3,33.4,39824.9,39858.3
227,010620,운수장비,조선,2014,100637.2,14184.2,1209.1,74503.2,67187.0,19266.0,20000.0,2938.7,-8677.2,311.6,39674.8,-5324.0,44998.8,39674.8
228,010620,운수장비,조선,2015,94380.1,20229.4,3189.7,68539.7,56182.6,17968.1,20000.0,2887.6,665.7,1194.7,46524.3,4063.2,42461.1,46524.3
229,010620,운수장비,조선,2016,92263.2,14960.8,846.0,65463.2,54718.5,22583.9,20000.0,1788.5,2075.1,-1299.6,42195.5,5511.0,36684.5,42195.5
230,003410,비금속,건축자재,2012,31635.0,5151.7,2080.6,6432.0,14959.5,11523.8,80303.0,933.9,1436.1,-12.6,19910.4,3278.5,16631.9,19910.4
231,003410,비금속,건축자재,2013,30743.1,5084.8,1816.6,5764.2,13697.9,11960.4,80303.0,904.0,1381.2,-109.6,20607.3,3292.9,17314.4,20607.3
232,003410,비금속,건축자재,2014,30033.3,4751.5,1364.1,5237.9,12448.2,12833.6,80303.0,862.8,1623.1,-64.7,20207.0,3394.0,16813.0,20207.0
233,003410,비금속,건축자재,2015,29344.5,3939.0,552.0,5174.7,11922.9,13482.6,80303.0,869.3,2142.5,-932.2,19863.9,3777.4,16086.5,19863.9
234,003410,비금속,건축자재,2016,32162.5,3340.0,498.9,8958.6,10682.3,18140.2,93122.0,824.8,2617.5,-161.8,20597.2,4233.6,16363.6,20597.2
235,120110,화학,화학,2012,46283.4,10881.4,3920.1,20194.3,16575.7,18826.3,27824.0,1273.8,2939.5,-353.6,53129.5,13023.5,40106.0,53129.5
236,120110,화학,화학,2013,47198.9,10883.4,4215.2,19382.1,16859.6,19455.8,27857.0,1248.6,2316.4,-406.6,52614.6,12875.6,39739.1,52614.6
237,120110,화학,화학,2014,47492.2,9485.4,5405.4,19381.1,17915.7,20091.1,27872.0,1600.9,1688.2,-383.5,53376.5,12336.3,41040.3,53376.5
238,120110,화학,화학,2015,49860.7,11932.8,5621.8,19447.2,18284.1,19643.8,27887.0,1970.0,2804.5,-3864.0,48565.3,12819.9,35745.4,48565.3
239,120110,화학,화학,2016,52491.5,11589.5,6092.4,20675.8,19649.2,21252.8,27919.0,1918.5,2767.3,-384.6,45622.3,12805.4,32816.9,45622.3
240,004370,음식료,식품,2012,21513.1,1158.2,0.6,8433.4,5761.6,14593.4,6083.0,311.8,968.9,-934.1,21757.1,5980.6,15776.5,21757.1
241,004370,음식료,식품,2013,22153.9,1112.8,60.3,9183.4,5874.4,15166.7,6083.0,354.7,926.0,126.2,20866.5,5861.2,15005.4,20866.5
242,004370,음식료,식품,2014,22241.3,1169.4,198.3,8996.4,5537.2,15534.7,6083.0,345.0,735.4,165.3,20417.0,5853.5,14563.6,20417.0
243,004370,음식료,식품,2015,24187.1,1378.7,554.1,9978.2,6343.7,16464.7,6083.0,567.9,1182.9,320.5,21816.2,6720.0,15096.2,21816.2
244,004370,음식료,식품,2016,24812.9,1295.4,592.0,10569.5,5493.6,18023.9,6083.0,587.5,897.0,1355.5,22170.2,7133.0,15037.1,22170.2
245,000670,철강금속,비철금속,2012,40554.7,5872.1,1708.4,11507.2,9414.0,25268.6,1842.0,78.8,2633.0,106.2,30627.5,3543.0,27084.5,30627.5
246,000670,철강금속,비철금속,2013,39393.9,5321.9,1069.3,9228.2,5907.2,28164.7,1842.0,110.3,1575.2,42.5,32737.6,2621.5,30116.1,32737.6
247,000670,철강금속,비철금속,2014,38953.6,4947.5,687.3,8674.1,4883.6,29122.4,1842.0,101.8,-292.4,46.4,27964.7,989.0,26975.7,27964.7
248,000670,철강금속,비철금속,2015,39878.9,4945.2,609.8,9887.9,4899.2,30034.4,1842.0,106.8,-55.2,-136.0,26153.8,1115.7,25038.1,26153.8
249,000670,철강금속,비철금속,2016,41349.0,4843.7,357.0,10973.7,5082.2,31423.1,1842.0,109.4,-41.5,26.7,26540.8,1059.5,25481.4,26540.8
250,000240,기타금융업,자동차부품,2012,9743.1,646.4,0.0,5220.3,844.2,8252.5,28315.0,50.5,136.3,13.1,393.3,393.3,0.0,393.3
251,000240,기타금융업,자동차부품,2013,23531.7,716.1,0.0,4295.6,102.3,22713.3,93020.0,56.9,1195.8,48.6,1535.1,1535.1,0.0,1535.1
252,000240,기타금융업,자동차부품,2014,25064.2,772.7,0.0,4557.3,140.3,24151.1,93020.0,64.2,1882.3,2.6,2292.6,2292.6,0.0,2292.6
253,000240,기타금융업,자동차부품,2015,22508.3,584.4,0.0,4628.0,214.9,21709.0,93020.0,89.8,439.8,-31.6,860.6,860.6,0.0,860.6
254,000240,기타금융업,자동차부품,2016,30974.9,1019.0,0.0,7351.0,1262.2,28693.8,93020.0,342.7,2615.8,284.5,6900.3,3439.4,3460.9,6900.3
255,071840,유통업,전문소매,2012,26034.9,3360.4,0.0,4035.8,7930.4,14744.1,23608.0,16902.0,1614.8,-17.7,32211.4,8010.2,24201.2,32211.4
256,071840,유통업,전문소매,2013,27554.2,7587.5,988.7,5290.8,4016.3,15950.4,23608.0,16917.9,1848.0,33.3,35190.6,8801.5,26389.1,35190.6
257,071840,유통업,전문소매,2014,27746.4,4470.8,993.7,5481.9,6424.3,16851.3,23608.0,16936.4,1443.9,-0.2,37542.9,9266.5,28276.4,37542.9
258,071840,유통업,전문소매,2015,29052.1,4839.4,0.0,6403.8,6384.4,17828.3,23608.0,17045.7,1601.8,12.6,38961.4,9634.7,29326.7,38961.4
259,071840,유통업,전문소매,2016,30048.6,6587.2,0.0,7300.1,4504.7,18956.6,23608.0,17038.7,1745.4,3.7,39394.4,10133.7,29260.7,39394.4
260,034020,기계,기계,2012,279142.9,96094.7,40444.6,126275.5,123183.6,59864.6,105856.0,68744.4,5861.5,-2590.9,212740.6,34862.4,177878.2,212740.6
261,034020,기계,기계,2013,277254.8,92414.1,42879.1,111742.2,105722.7,79117.9,106158.0,69245.8,9580.7,-1269.7,192081.7,31865.8,160215.9,192081.7
262,034020,기계,기계,2014,275519.1,87428.3,35976.3,108123.4,111320.7,76770.0,119362.0,68633.5,8781.1,-1515.1,179716.4,30682.8,149033.6,179716.4
263,034020,기계,기계,2015,272601.4,77785.4,32822.9,107244.1,124555.0,70261.1,119362.0,66577.7,-273.3,-8083.8,144705.5,21873.1,122832.4,144705.5
264,034020,기계,기계,2016,248325.7,64279.2,25349.9,90351.5,115818.2,68228.3,119362.0,66462.0,7911.7,-4754.7,138926.8,24151.9,114774.9,138926.8
265,012450,운수장비,우주항공과국방,2012,32409.4,6437.1,834.3,13862.4,10195.5,15776.8,53130.0,2413.6,1560.4,24.7,29347.0,6517.7,22829.3,29347.0
266,012450,운수장비,우주항공과국방,2013,34342.2,5601.9,85.9,15617.1,11692.5,17047.8,53130.0,2191.4,960.3,15.8,26297.7,6208.5,20089.2,26297.7
267,012450,운수장비,우주항공과국방,2014,36017.3,3619.5,61.7,16803.9,15967.3,16430.5,53130.0,2458.6,78.6,-319.5,26156.2,5661.5,20494.7,26156.2
268,012450,운수장비,우주항공과국방,2015,41079.3,5111.7,581.8,19979.9,13516.5,22451.2,53130.0,2285.6,-595.6,80.3,26134.1,5168.1,20965.9,26134.1
269,012450,운수장비,우주항공과국방,2016,56524.4,13430.7,4075.6,27802.0,19686.0,23407.6,53130.0,9267.7,1507.3,2805.2,35188.8,7164.3,28024.5,35188.8
270,001800,음식료,식품,2012,26476.1,6635.5,2578.0,10322.9,8560.8,11279.8,5967.0,824.4,2637.3,-115.4,23680.3,10196.2,13484.1,23680.3
271,001800,음식료,식품,2013,29736.2,6030.5,2460.4,10683.9,11012.9,12692.8,5971.0,782.3,2594.8,-65.7,24852.0,10772.7,14079.2,24852.0
272,001800,음식료,식품,2014,29325.2,6665.0,2453.1,10286.2,8635.0,14025.2,5975.0,397.1,2488.7,264.4,21997.9,10373.8,11624.1,21997.9
273,001800,음식료,식품,2015,29988.4,7303.9,3238.0,9616.8,7422.7,15261.8,5976.0,529.8,2993.2,-72.1,23823.8,11147.2,12676.5,23823.8
274,001800,음식료,식품,2016,29088.6,3315.8,1567.8,7803.4,8723.9,17049.0,6008.0,533.2,3262.5,-15.5,23862.7,11506.7,12356.0,23862.7
275,011790,화학,화학,2012,34913.0,10457.0,5532.0,7892.9,12539.7,11916.3,36215.0,1125.7,1447.3,-6.9,26291.7,4213.2,22078.5,26291.7
276,011790,화학,화학,2013,35858.0,12437.9,5206.5,8054.4,11365.5,12054.5,36215.0,1194.2,1240.0,-28.6,26414.0,4098.5,22315.5,26414.0
277,011790,화학,화학,2014,36867.5,10531.7,3530.0,9408.3,13325.8,13010.1,36348.0,1747.5,1523.8,-34.0,28022.4,4409.4,23612.9,28022.4
278,011790,화학,화학,2015,36882.0,10755.0,2918.5,7871.1,10563.9,15563.0,36797.0,1458.4,2179.2,2628.8,24657.2,4930.9,19726.3,24657.2
279,011790,화학,화학,2016,35288.4,11423.0,2975.7,8015.0,8626.2,15239.2,37535.0,1462.3,1493.0,-103.3,23594.4,4099.5,19494.9,23594.4
280,011210,운수장비,자동차부품,2012,45734.9,9013.9,2597.1,27887.8,17899.8,18821.2,25730.0,1300.2,5396.9,245.4,70210.9,8237.5,61973.3,70210.9
281,011210,운수장비,자동차부품,2013,48604.5,10137.4,3144.2,27690.3,15354.6,23112.6,25730.0,1711.8,5292.4,-15.0,70919.9,8202.5,62717.4,70919.9
282,011210,운수장비,자동차부품,2014,59373.2,12574.6,3546.5,34527.3,18309.8,28488.7,27195.0,2256.4,5256.4,245.9,75956.1,8305.5,67650.5,75956.1
283,011210,운수장비,자동차부품,2015,66831.3,16768.4,4652.1,36233.2,18431.1,31631.8,27195.0,2432.6,5009.3,-556.4,78841.9,8411.0,70430.9,78841.9
284,011210,운수장비,자동차부품,2016,70220.8,20646.0,8493.4,37433.4,16988.9,32585.9,27195.0,2456.5,2627.3,-103.8,75894.5,5767.1,70127.3,75894.5
285,181710,서비스업,게임소프트웨어와서비스,2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
286,181710,서비스업,게임소프트웨어와서비스,2013,11783.4,456.5,126.4,6780.8,1196.8,10130.2,15165.0,557.0,520.8,-200.8,2653.5,2653.5,0.0,2653.5
287,181710,서비스업,게임소프트웨어와서비스,2014,12728.6,779.7,39.4,4670.1,1520.2,10428.7,15165.0,1609.6,118.6,-110.4,5568.6,5568.6,0.0,5568.6
288,181710,서비스업,게임소프트웨어와서비스,2015,18333.3,979.2,0.0,6827.3,2329.0,15025.1,19565.0,3075.6,-543.4,-154.1,6446.0,6446.0,0.0,6446.0
289,181710,서비스업,게임소프트웨어와서비스,2016,18381.9,601.7,0.0,7495.3,2675.7,15104.5,19565.0,3229.8,263.7,-166.2,8564.2,8564.2,0.0,8564.2
290,001740,유통업,복합기업,2012,106270.7,19001.4,8546.6,50984.5,56605.6,30663.7,248301.0,1615.6,2515.6,-335.8,279355.0,20120.1,259234.9,279355.0
291,001740,유통업,복합기업,2013,88793.7,14497.1,6020.2,44649.3,48645.8,25650.8,248301.0,1209.9,2408.2,-8599.3,259753.6,19095.3,240658.3,259753.6
292,001740,유통업,복합기업,2014,85047.1,14367.7,4291.9,42926.6,45496.9,25182.4,248301.0,989.8,2013.4,-627.4,224080.7,17410.2,206670.5,224080.7
293,001740,유통업,복합기업,2015,82031.5,14219.2,2670.6,39232.8,42618.5,25193.9,248301.0,948.0,1910.9,319.1,195234.1,10957.9,184276.3,195234.1
294,001740,유통업,복합기업,2016,86203.2,18570.3,4054.5,34187.4,43577.5,24055.4,248301.0,5597.2,1673.4,-327.3,184573.8,10229.6,174344.2,184573.8
295,000080,음식료,음료,2012,35186.7,6366.7,0.0,8119.5,14729.3,14090.7,70613.0,2208.9,1671.6,396.7,20346.3,8717.0,11629.3,20346.3
296,000080,음식료,음료,2013,35531.5,7730.5,554.5,7973.9,13969.7,13831.2,71268.0,2272.4,1610.5,484.9,18974.7,8228.0,10746.7,18974.7
297,000080,음식료,음료,2014,34223.6,7839.2,518.8,7325.8,13105.2,13279.3,71268.0,2222.4,937.0,-27.5,18723.3,7838.6,10884.7,18723.3
298,000080,음식료,음료,2015,34604.8,7000.6,0.0,8519.4,14358.3,13246.0,71268.0,2128.7,1339.9,-108.7,19074.8,8204.3,10870.5,19074.8
